ticker,name,title,pub_date,link,description,score,target_stock,sentiment_score,sentiment_label,impact_intensity,time_horizon,news_type,key_drivers,trading_signal,reason
052690,한전기술,“미국·프랑스가 쉬는 동안 지켜온 원전 밸류체인의 힘…한·미 협력이...,2026-02-18 09:37,https://n.news.naver.com/mnews/article/050/0000102500?sid=101,문 애널리스트가 꼽은 담당 섹터 내 최선호주는 한국전력과 한전기술이다. 그는 “한·미 원전 협력이 성사될 경우 이들이 최대 수혜를 입을 것”이라고 선정 이유를 밝혔다. 저평가되어 있으나 성장이 기대되는 ‘히든... ,0.9,한전기술,0.7,Positive,Medium,Mid-term,Expectation,"원전, 한미협력",Buy,한미 원전 협력 성사 기대감으로 인한 긍정적 전망
052690,한전기술,"'26조 잭팟' 두코바니 이어 테멜린까지…팀코리아, 글로벌 원전 시장 선...",2026-02-19 18:30,https://www.etoday.co.kr/news/view/2557560,이날 기준 원전 설계의 핵심인 한전기술의 주가는 15만1600원으로 1월 초 9만4000원 대비 약 61.2% 급등했다. 주기기 공급을 담당하는 두산에너빌리티 역시 1월 초(7만5200원) 대비 약 31%의 상승률을 기록했다. 이상헌 iM증권... ,0.7,한전기술,0.6,Positive,Medium,Mid-term,Fact,"원전, 두코바니, 테멜린",Watch,"원전 수주 기대감으로 주가 상승했지만, 추가 상승 여력은 지켜봐야 함."
052690,한전기술,"엘앤씨바이오·피에스케이홀딩스, 20%대 폭등 밸류업 대장주 등극했다",2026-02-19 18:28,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430634,"발전 설비 정비 전문 한전KPS와 원자력 설계 기술의 한전기술, 전력 기기 수출 호조를 보이는 LS ELECTRIC과 HD현대일렉트릭, 제룡전기가 나란히 올랐다. 지주사격인 HD현대와 에너지 유통의 SK가스, 종합 상사... ",0.7,한전기술,0.3,약간 긍정적,Low,Short-term,Fact,"원자력 설계, 전력기기 수출",Watch,기사에서 한전기술의 직접적인 내용보다는 발전 설비 관련 기업들의 전반적인 상승에 대한 언급이 있어 단기적으로 주시할 필요가 있음
45226K,한화갤러리아우,[주식마감기사] '코스피 사상 첫 5600선' SK증권 상한가... 한화투자증권...,2026-02-19 19:40,https://www.ggilbo.com/news/articleView.html?idxno=1142521,"SK증권, 한화갤러리아, 삼성 인버스 2X WTI원유 선물 ETN, 삼성 인버스 2X 코스닥150 선물 ETN, TIGER 200선물인버스2X, 신한 인버스 2X WTI원유 선물 ETN(H), 삼성전자, 유진투자증권, 대우건설, 한화생명, 한화솔루션, 대한해운... ",0.7,한화갤러리아우,0.0,Neutral,Low,Short-term,Fact,,Ignore,기사 내용이 한화갤러리아우에 직접적인 영향을 미치지 않아 중립적 판단.
45226K,한화갤러리아우,"[주식마감] ""자사주 소각 훈풍""... 증권주 재평가 기대감에 SK증권 상한...",2026-02-13 19:40,https://www.ggilbo.com/news/articleView.html?idxno=1142106,"코스닥150선물인버스, 한화갤러리아, 삼성전자, KODEX 코스닥150, 에이프로젠, 미래에셋증권, 한신기계, KODEX 레버리지, 현대약품, 대우건설, 한전산업, 신한 인버스 2X WTI원유 선물 ETN(H), 두산에너빌리티, KODEX 200, KODEX... ",0.7,한화갤러리아우,0.0,Neutral,Low,Short-term,Fact,자사주 소각,Watch,"기사 제목에 한화갤러리아우 직접적인 언급은 없으며, 자사주 소각 관련 내용이 간접적으로 언급되어 중립적인 관점에서 지켜볼 필요가 있음."
036170,에이치엠넥스,"애플 아이패드 OLED 전환의 최대 수혜… 동아엘텍, 장비 국산화 끝판왕",2026-02-19 14:54,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430517,"이외에도 아이엘, 아바텍, 미래컴퍼니, 비아트론, AP시스템, 야스, 에스켐, 한켐, 에프엔에스테크, 에이치엠넥스, 영우디에스피, 위지트 등이 동반 상승 흐름을 보인다. 패널 장비와 공정 부품, 검사장비 기업 전반으로... ",0.7,에이치엠넥스,0.3,Slightly Positive,Medium,Mid-term,Expectation,"OLED, 아이패드",Watch,애플 아이패드 OLED 전환 수혜 기대감으로 인한 관심 유도
036170,에이치엠넥스,"아스플로, 단순 부품서 '모듈화'로 승부수… 반도체 장비 시장 판도 변...",2026-02-19 11:14,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430444,"디아이, 에이치엠넥스, 라온로보틱스, 지앤비에스 에코, 성우테크론, 브이엠, 러셀, 로보스타, 쎄크, 프로이천, 한미반도체, 이노테크, 디바이스, 제이엔비, 팸텍, 로체시스템즈도 2% 올라 업황 회복 기대에 동참하고 있다.... ",0.7,에이치엠넥스,0.3,Slightly Positive,Medium,Mid-term,Fact,"반도체 장비, 업황 회복 기대",Watch,반도체 업황 회복 기대감에 따른 소폭 상승 가능성 존재
036170,에이치엠넥스,SGC에너지 주가 기세등등... 탄소 포집 상업화 성공 소식에 매수 몰려,2026-02-17 15:50,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430108,"테마 내 최하위는 에이치엠넥스로, 별다른 호재 없이 매수세가 실종되며 전일 대비 6.30% 하락한 1620원에 거래를 마감했다. 이는 기후 위기 대응이 장기 과제로 인식되면서, 설 연휴를 앞두고 현금을 확보하려는... ",0.7,에이치엠넥스,-0.7,Negative,Medium,Short-term,Fact,"매수세 실종, 주가 하락",Sell,에이치엠넥스는 탄소 포집 상업화 관련 수혜를 받지 못하고 매수세가 실종되어 주가가 하락했다.
101490,에스앤에스텍,"반도체 재료·부품 관련주, '맑고 화창' 덕산하이메탈·하나마이크론·...",2026-02-19 18:10,http://www.finomy.com/news/articleView.html?idxno=249918,"3S, 에스앤에스텍, 시노펙스, 한양디지텍, 에프에스티, 타이거일렉, KPX케미칼, 삼양엔씨켐, OCI, 피엠티... 에스앤에스텍은 반도체 및 TFT LCD 생산 과정에서 사용되는 노광 공정의 핵심 재료인 포토마스크의 원재료, 즉... ",0.7,에스앤에스텍,0.1,Slightly Positive,Low,Short-term,Fact,"반도체 재료, 부품, 포토마스크",Watch,"기사 내용이 긍정적이지만, 영향력은 낮고 단기적인 재료 관련 내용에 집중되어 있어 관망 필요."
101490,에스앤에스텍,[강재헌의 잠금해제] 역대 최대 증설이 온다 삼전닉스 소부장 최수혜주...,2026-02-19 13:58,https://news.mtn.co.kr/news-detail/2026021911595584234,"강재헌 메리츠 광화문프리미어센터 부장이 분석하는 오늘 시장의 주인공은?(출연) 강재헌 메리츠 광화문프리미어센터 부장1/15 에스앤에스텍 +51.8% (시가기준) +72.3% (최고가기준) 목표가달성 83,000원... ",0.7,에스앤에스텍,0.6,Positive,Medium,Short-term,Expectation,"삼성전자, SK하이닉스, 소부장",Watch,역대 최대 증설 기대감으로 인한 단기 주가 상승 가능성 존재
101490,에스앤에스텍,"반도체 수율의 핵심 '포커스 링'… 케이엔제이, CVD-SiC로 글로벌 공략",2026-02-19 10:48,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430426,"에프에스티, 에스앤에스텍, 피엠티, KPX케미칼, 한솔아이원스, OCI도 2% 올라 반도체 밸류체인 전반에 온기가 퍼진다. 반면 일부 종목은 차익 매물에 밀린다. PCB 업체 타이거일렉과 메모리 모듈 기업 한양디지텍, 식각액... ",0.7,에스앤에스텍,0.2,Positive,Medium,Mid-term,Fact,"반도체, 포커스 링, CVD-SiC",Watch,"반도체 밸류체인 전반의 온기 확산 기대감이 있지만, 차익 매물에 대한 주의가 필요함."
214370,케어젠,코스닥 올해 두 번째 '매수 사이드카'…2차전지·바이오 불뿜었다,2026-02-19 17:58,https://n.news.naver.com/mnews/article/015/0005252635?sid=101,"케어젠(20.20%), 삼천당제약(19.44%), 알테오젠(7.72%) 등 바이오 업종 상승세가 두드러졌다. 에코프로(14.56%), 에코프로비엠(9.13%) 등 2차전지 업종도 크게 반등했다. 피에스케이홀딩스(21.11%) 등 반도체 소부장(소재·부품... ",0.9,케어젠,0.3,Positive,Medium,Short-term,Fact,바이오,Watch,"케어젠 주가 상승 언급, 긍정적이지만 시장 전반의 상승세 영향 감안하여 관망."
214370,케어젠,반도체·증권 '쌍끌이' 코스피 5670대로 삼성전자 5%급등…19만전자 올라...,2026-02-19 16:50,http://www.smedaily.co.kr/news/articleView.html?idxno=351770,"시총 상위 10위 종목에서는 에코프로(14.56%), 알테오젠(7.72%), 에코프로비엠(9.13%), 삼천당제약(19.44%), 레인보우로보틱스(7.16%), 에이비엘바이오(5.53%), 케어젠(20.20%), 코오롱티슈진(2.91%), 리노공업(2.36%), HLB(5.68... ",0.85,케어젠,0.5,Positive,Medium,Short-term,Fact,"바이오, 제약",Watch,"케어젠 주가가 급등했지만, 전체 시장 상황과 연관되어 있어 관망 필요."
214370,케어젠,"불장 코스피, 5천700 가시권",2026-02-19 19:20,https://www.ccdn.co.kr/news/articleView.html?idxno=1064035,"시가총액 상위주는 일제히 상승했다. 케어젠(20.20%), 삼천당제약(19.44%), 펩트론(14.75%), 에코프로(14.56%), 에코프로비엠(9.13%), 알테오젠(7.72%), 레인보우로보틱스(7.16%) 등이 상대적으로 큰 상승률을 기록했다.",0.7,케어젠,0.6,Positive,Medium,Short-term,Fact,"제약/바이오, 코스피 상승",Watch,코스피 상승장에서 케어젠 주가가 상대적으로 큰 폭으로 상승함
000720,현대건설,"무너진 오산 옹벽, 10여년간 안전진단 누락…자재 변경 정황도",2026-02-19 17:59,https://n.news.naver.com/mnews/article/001/0015912713?sid=102,서부우회도로는 현대건설이 2006∼2012년 시공한 양산∼가장 구간(4.9㎞)과 대우조선해양이 2016∼2023년 시공한 가장∼두곡 구간(3.3㎞)이 연결된 4∼6차로의 도로이다. 무너진 옹벽은 한국토지주택공사(LH)가 발주한... ,0.85,현대건설,-0.6,Negative,Medium,Short-term,Fact,"건설, 안전",Watch,오산 옹벽 부실 공사 의혹으로 단기적 이미지 하락 및 잠재적 법적 책임 가능성 존재.
000720,현대건설,'오산 붕괴사고' 비정상적 자재로 시공…안전진단도 10년간 누락,2026-02-19 20:14,https://n.news.naver.com/mnews/article/421/0008781741?sid=102,"현대건설과 대우조선해양이 각각 맡아 진행했는데 도로를 떠받드는 핵심 구조물 옹벽은 현대건설이 시공했다. 하지만 지난해 7월 옹벽이 무너지고 나서부터 경찰, 국토교통부 사고조사위원회 등 사고 경위를 파악하는... ",0.8,현대건설,-0.7,Negative,High,Short-term,Fact,"건설사고, 부실시공, 안전",Sell,오산 붕괴사고로 인해 현대건설의 이미지 실추 및 단기 주가 하락 가능성이 높음.
000720,현대건설,"현대건설, 사직1동에 저소득 지원 백미 기탁",2026-02-19 19:20,https://www.ccdn.co.kr/news/articleView.html?idxno=1064057,현대건설이 19일 저소득 지원을 위한 백미 100㎏을 충북 청주시 서원구 사직1동 행정복지센터에 기탁했다. 청주시 제공,0.7,현대건설,0.2,약간 긍정적,Low,Short-term,Fact,"사회공헌, ESG",Ignore,단순 기부 활동으로 주가에 미치는 영향은 미미하다고 판단됨
123750,알톤,‘실적 씽씽’ 삼천리·알톤…전기자전거 앞세워 수익성 개선,2026-02-19 05:00,https://www.etoday.co.kr/news/view/2557115,"이투데이=서이원 기자 | 삼천리자전거, 견조한 성장세…신제품 런칭 확대도 알톤, 영업익 흑자 전환…전기자전거 비중 70% 목표 국내 자전거업계 대표 주자인 삼천리자전거와 알톤이 지난해 호실적을 달성했다. 두 회사... ",0.7,알톤,0.6,약간 긍정적,Medium,Mid-term,Earnings,"전기자전거, 수익성 개선",Watch,"알톤의 실적 개선 및 전기자전거 사업 확대로 인한 긍정적 전망이 있지만, 시장 상황을 지켜볼 필요가 있음"
123750,알톤,"지주사 저평가는 옛말… 이녹스, 2차전지 소재 실적 가시화에 주가 반등",2026-02-18 13:10,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430181,"관계사 알톤스포츠는 국내 최초로 LMFP(리튬인산망간철) 배터리를 탑재한 전기자전거를 출시하며 시장... 국내 악기 시장을 대표하는 삼익악기를 비롯해, 자전거 업계 양대 산맥인 삼천리자전거와 알톤스포츠는 전날과... ",0.7,알톤,0.0,Neutral,Low,Short-term,Fact,"LMFP 배터리, 전기자전거",Watch,알톤스포츠의 LMFP 배터리 탑재 전기자전거 출시 관련 소식은 중립적이며 단기적으로 낮은 영향을 줄 것으로 예상됨.
