ticker,name,title,pub_date,link,description,score,target_stock,sentiment_score,sentiment_label,impact_intensity,time_horizon,news_type,key_drivers,trading_signal,reason
012450,한화에어로스페이스,"안두릴, 우주 감지 및 인식기술업체 '엑소애널리틱' 인수",2026-03-11 21:02,https://n.news.naver.com/mnews/article/015/0005261231?sid=101,"안두릴은 한국에도 진출, 대한항공 및 HD현대와 무인기 및 무인수상정 등을 개발하고 있으며 한화에어로스페이스 및 LIG넥스원과는 무인차량 플랫폼 및 유도무기 분야 등에서 협력하고 있다. 블룸버그의 보도에 따르면... ",0.9,한화에어로스페이스,0.3,약간 긍정적,Medium,Mid-term,Fact,"무인차량, 유도무기, 안두릴 인수, 협력관계",Watch,안두릴의 엑소애널리틱스 인수가 한화에어로스페이스의 무인차량 및 유도무기 분야 협력에 미치는 영향 주시 필요
012450,한화에어로스페이스,"중동 하늘 지킨 '천궁-Ⅱ'에…""美 패트리엇 저가 경쟁자 부상""",2026-03-11 19:21,https://n.news.naver.com/mnews/article/050/0000103430?sid=101,"미사일과 통합 체계는 LIG넥스원이 맡고, 레이더는 한화시스템, 발사대와 차량은 한화에어로스페이스가 생산하는 구조다. 천궁-Ⅱ의 경쟁력은 가격과 생산 속도다. FT에 따르면 패트리엇 PAC-3 요격 미사일은 1발당 약... ",0.9,한화에어로스페이스,0.3,Positive,Medium,Mid-term,Fact,"방산, 천궁-II, 미사일",Watch,"천궁-II의 경쟁력 부각은 긍정적이지만, 실제 계약 및 수익성 확인이 필요함."
012450,한화에어로스페이스,"소액주주 ""적자나도 배당해야""…상장사 ""무리한 요구""",2026-03-11 17:56,https://n.news.naver.com/mnews/article/015/0005261166?sid=101,한화에어로스페이스 등 한화그룹 10개 계열사는 일제히 현행 2년 내인 임기를 ‘3년 혹은 3년 내’로 늘리는 정관 변경안을 제출했다. 상법 개정에 대비해 이사의 퇴임 시점을 분산한 뒤 주총에서 선임하는 이사 수를... ,0.9,한화에어로스페이스,0.0,Neutral,Low,Short-term,Disclosure,"지배구조, 정관변경",Watch,"정관 변경 이슈는 단기적으로 주가에 미치는 영향이 미미하며, 중립적인 사안으로 판단됨."
272210,한화시스템,"안두릴, 우주 감지 및 인식기술업체 '엑소애널리틱' 인수",2026-03-11 21:02,https://n.news.naver.com/mnews/article/015/0005261231?sid=101,"전 세계 각지에 400개 이상의 망원경 시스템을 소유 및 운영하고 있다. 이를 통해 우주에 대한 깊이있고 높은... 안두릴은 한국에도 진출, 대한항공 및 HD현대와 무인기 및 무인수상정 등을 개발하고 있으며 한화에어로스페... ",0.9,한화시스템,0.3,Positive,Medium,Mid-term,Fact,"우주항공, 무인 시스템, 기술 인수",Watch,"우주 감지 기술 확보는 긍정적이나, 단기적 영향은 제한적일 수 있음"
272210,한화시스템,"중동 하늘 지킨 '천궁-Ⅱ'에…""美 패트리엇 저가 경쟁자 부상""",2026-03-11 19:21,https://n.news.naver.com/mnews/article/050/0000103430?sid=101,"미사일과 통합 체계는 LIG넥스원이 맡고, 레이더는 한화시스템, 발사대와 차량은 한화에어로스페이스가 생산하는 구조다. 천궁-Ⅱ의 경쟁력은 가격과 생산 속도다. FT에 따르면 패트리엇 PAC-3 요격 미사일은 1발당 약... ",0.9,한화시스템,0.3,약간 긍정적,Medium,Mid-term,Fact,"방산, 천궁-Ⅱ, 중동",Watch,"천궁-II의 경쟁력 부각으로 인한 중장기적 긍정적 영향 예상되나, 단기적인 주가 변동성은 제한적일 수 있음"
272210,한화시스템,서유럽 방산공략 속도내는 한화,2026-03-11 17:24,https://n.news.naver.com/mnews/article/009/0005648769?sid=101,11일 한화에어로스페이스와 한화시스템은 이달 12일부터 14일까지 벨기에 브뤼셀에서 열리는 방산 전시회 'BEDEX 2026'에 국내 기업 최초로 참가한다고 밝혔다. 한화에어로스페이스는 장거리 지대공 유도무기체계인 L... ,0.9,한화시스템,0.3,Positive,Medium,Mid-term,Fact,"방산, 해외진출",Watch,"서유럽 방산 전시회 참가로 해외 진출 가능성이 보이지만, 구체적인 계약 내용이 없어 관망 필요."
042700,한미반도체,"""상위 1% 고수들은 달랐다""…장 오르는 날 쓸어담은 종목 [마켓PRO]",2026-03-11 10:44,https://n.news.naver.com/mnews/article/015/0005260843?sid=101,"오름테라퓨틱(4위)과 AI 로봇 솔루션 기업 씨메스(5위) 역시 각각 9.19%, 13.73% 껑충 뛰자 고수들은 매도를 택했다. 이 외에 2.73% 상승한 삼성SDI와 소폭 하락(-0.93%) 중인 한미반도체가 각각 순매도 6, 7위에 이름을 올렸다.",0.9,한미반도체,-0.2,약보합,Low,Short-term,Fact,,Watch,고수들이 소폭 하락 중인 한미반도체를 순매도했다는 사실은 단기적으로 관망 신호일 수 있음.
042700,한미반도체,삼전·하이닉스 없이 올해 62% 올랐다…순식간에 순자산 1조 찍은 ETF,2026-03-11 09:12,https://n.news.naver.com/mnews/article/009/0005648327?sid=004,SOL AI반도체소부장 ETF 한미반도체·이수페타시스 등 소부장 20개 종목 담아 62% 순자산 연초 4646억→1조원 신한자산운용은 국내 반도체 소재·부품·장비(소부장) 기업에 집중 투자하는 ‘SOL AI반도체소부장 ETF’의... ,0.9,한미반도체,0.6,Positive,Medium,Short-term,Fact,"AI반도체, 소부장, ETF",Watch,"한미반도체가 포함된 AI반도체 소부장 ETF의 자산 증가 소식은 긍정적이지만, 개별 종목에 대한 직접적인 영향은 지켜봐야 함."
042700,한미반도체,"9조 던지더니 '돌변'…외국인, K증시서 '1조 줍줍'한 종목 [종목+]",2026-03-10 22:01,https://n.news.naver.com/mnews/article/015/0005260661?sid=101,또한 반도체 소부장(소재·부품·장비)주인 한미반도체(230억원·7위)와 이수페타시스(164억원·8위)도 순매수한 것으로 나타났다. 이란 전쟁이 삼성전자와 SK하이닉스 실적에 미치는 영향이 제한적인 데다 인공지능(AI)발... ,0.9,한미반도체,0.1,Slightly Positive,Medium,Short-term,Fact,"반도체 소부장, 외국인 순매수",Watch,"외국인의 소폭 순매수는 긍정적이나, 전쟁 영향 제한적 언급으로 인한 AI 관련 상승 제한 가능성 존재"
138080,오이솔루션,'중국산 쓰지마라' 美 경고가 호재 됐다…'줄줄이 상한가',2026-03-11 16:13,https://n.news.naver.com/mnews/article/015/0005261027?sid=101,"자람테크놀로지(25.51%), 센서뷰(24.51%), 이노와이어리스(20.82%), 오이솔루션(20.67%), RFHIC(19.95%) 등이다. 이날 코스닥이 0.07% 하락 마감한 것과는 대조적이다. 이들 기업은 통신장비 수요 확대 기대를 받고 주가가 오르고... ",0.9,오이솔루션,0.7,긍정적,Medium,Short-term,Fact,"통신장비, 수요 확대",Watch,"미국 경고로 인한 중국산 대체 수요 기대감에 따른 주가 상승 가능성이 있으나, 단기적인 영향에 그칠 수 있음"
138080,오이솔루션,5% 급등한 코스피…통신·원전·우주항공株가 상승 이끌었다 [매경 자이...,2026-03-10 16:44,https://n.news.naver.com/mnews/article/009/0005648040?sid=101,"이 외에도 오이솔루션, 이노와이어리스, 라이콤 등이 함께 52주 신고가 목록에 이름을 올렸다. 원전 관련주 역시 강한 모습을 보여줬다. 우리기술은 1조6204억원이라는 높은 거래대금을 기록하며 19% 이상 급등, 역사적... ",0.9,오이솔루션,0.3,약간 긍정적,Medium,Short-term,Fact,"5G, 통신장비",Watch,"52주 신고가 경신은 긍정적이지만, 상승을 이끈 주도주는 아니므로 관망."
138080,오이솔루션,상위 0.01% 직장 평가…급여는 SKT·커리어는 넥슨,2026-03-10 10:30,https://n.news.naver.com/mnews/article/011/0004597550?sid=101,"커리어 성장 부문은 넥슨코리아·대홍기획·엔씨소프트(036570)·오이솔루션·쏘카(403550)·도쿄일렉트론코리아·한국필립모리스·메틀러토레도코리아등 8곳, 채용 경험 부문은 네이버웹툰·닷밀·대학내일·린데코리아... ",0.85,오이솔루션,0.2,약간 긍정,Low,Short-term,Fact,커리어 성장,Watch,"커리어 성장 가능성이 언급되었으나, 단기적인 주가에 미치는 영향은 미미할 것으로 판단됨"
127120,제이에스링크,"분석돌파 ""리스크 관리에 무게…바이오·희토류株 주목"" [한경스타워즈...",2026-03-10 13:59,https://n.news.naver.com/mnews/article/015/0005260361?sid=101,"미국과 호주 등 서방국가에서 생산된 희토류 원료를 공급받아 영구자석을 제조하는 기업 제이에스링크도 관심 종목으로 꼽았다. 한경 스타워즈는 국내에서 역사가 가장 긴 실전 주식 투자대회로, 해마다 상·하반기로 나눠... ",0.9,제이에스링크,0.0,Neutral,Medium,Short-term,Fact,"희토류, 영구자석",Watch,"희토류 관련주로 언급되었으나, 투자 대회 관련 기사로 직접적인 주가 영향은 제한적일 수 있음"
