ticker,name,title,pub_date,link,description,score
090710,휴림로봇,"[공시속보] 휴림로봇, 투자경고종목 해제→투자주의종목 재지정 예고",2026-02-26 20:30,https://www.topstarnews.net/news/articleView.html?idxno=15985643,"한국거래소에 따르면 휴림로봇(090710)이 투자경고종목에서 해제돼 2026년 2월 27일(1일간) 투자주의종목으로 지정되고, 지정 해제 이후 주가가 추가로 상승할 경우 투자경고종목으로 재지정될 수 있다고 밝혔다. 이번... ",0.7
090710,휴림로봇,[주식마감] 유럽 제약사와 5조원대 계약에 삼천당제약 상한가... 상상인...,2026-02-26 19:40,https://www.ggilbo.com/news/articleView.html?idxno=1143926,"흥구석유, 휴림로봇, 유투바이오, TS트릴리온, 씨유메디칼이다. 이날 코스피는 전장보다 223.41포인트(3.67%) 오른 6,307.27에 장을 마치며 종가 기준 역대 최고치를 새로 썼다. 전날 코스피는 5,000선을 돌파한 지 불과... ",0.7
090710,휴림로봇,코스닥 '급등'...제주반도체 · 에코프로 · 삼천당제약 '껑충',2026-02-26 16:36,http://www.choicenews.co.kr/news/articleView.html?idxno=161606,"로봇주 중 레인보우로보틱스(11.86%), 로보티즈(2.95%), 에스피지(2.99%), 삼현(2.79%) 등이 올랐고 원익홀딩스(-1.09%), 현대무벡스(-4.08%), 하이젠알앤엠(-1.27%), 휴림로봇(-1.31%) 등은 하락했다. 2차전지주 중 코스닥... ",0.7
45226K,한화갤러리아우,"[특징주] 카카오, '6만 카카오' 탈환… 외인·기관 '쌍끌이' 매수",2026-02-26 11:20,http://www.newstnt.com/news/articleView.html?idxno=590128,◆ [키움] 장중 외국인/기관 매매상위 종목 (2026.10.14 집계) ▷ 외국인순매수 1위 카카오 2위 한온시스템 3위 아이에이 4위 한화갤러리아 5위 대우건설 ▷ 외국인순매도 1위 삼성전자 2위 대한항공 3위 신성이엔지 4위... ,0.7
45226K,한화갤러리아우,"[주식마감] 현대차 강세에 계양전기 상한가... 참엔지니어링, 서울반도...",2026-02-25 19:56,https://www.ggilbo.com/news/articleView.html?idxno=1143641,"사진= 연합뉴스 한편 이날 코스피 시장 거래 상위종목 30위는 KODEX 200선물인버스2X, KODEX 인버스, 서울식품, 에이프로젠, SG세계물산, KEC, KODEX 2차전지산업레버리지, 한온시스템, 한화갤러리아, 한화생명... ",0.7
45226K,한화갤러리아우,[이격도과열 종목] 경남제약·엠에스오토텍· 얼라인드 떡상 랠리… 단...,2026-02-25 16:36,https://www.pinpointnews.co.kr/news/articleView.html?idxno=432269,"한진칼, 한화갤러리아, 텔코웨어, 에프앤가이드, 케이바이오, 신대양제지, LS증권, 베뉴지, 제이에스링크, 미래에셋증권2우B, 두산, 케이비아이동국실업, 레이저쎌, LG디스플레이, 화신, 지투지바이오 등도 20일선 대비... ",0.7
052690,한전기술,[코스피 지수선물 옵션] 한미반도체·LS ELECTRIC 급등…선물시장서 터진...,2026-02-26 16:44,https://www.pinpointnews.co.kr/news/articleView.html?idxno=432635,"한국전력, 한전기술, 대한항공, 한진칼, 크래프톤, 하이브, LG, LG전자, LG이노텍, LG디스플레이, POSCO홀딩스, 포스코인터내셔널, SK, SK스퀘어, SK이노베이션, SK바이오팜, 한국금융지주, 한국타이어앤테크놀로지, 한화... ",0.7
052690,한전기술,"[리스트] MVP 상위 20선...엔에프씨, 티에프이 등 - 26일",2026-02-26 07:20,https://www.itooza.com/common/iview.php?no=2026022607152909129,"전일 대비 새로 편입된 종목은 13개로 이수페타시스, 신세계 I&C, 고려신용정보, 현대공업, 한전기술, 파트론, 이상네트웍스, 현대오토에버, 더존비즈온, 코메론, 한솔아이원스, 월덱스... ",0.7
052690,한전기술,반도체 이어 ‘증권·원전·방산·이차전지’ 랠리⋯순환매로 넓어지는...,2026-02-26 06:02,https://www.etoday.co.kr/news/view/2559553,"그 외에도 △한전기술(87.30%) △LS일렉트릭(52.89%) △효성중공업(49.76%) △한국전력(38.28%), △두산에너빌리티(37.23%) △한전KPS(27.61%) 등 주요 원전 관련주가 동반 상승세에 올라탔다. 방산주 역시 중동 지역의 지정학적... ",0.7
244920,에이플러스에셋,"[52주] 최고가 81개, 최저가 28개... 코스피 6150 돌파",2026-02-26 09:44,https://www.itooza.com/common/iview.php?no=2026022609340106951,"7% 8,380 ★★★★★ 76 에이플러스에셋 14,400 ▼1.8% 14,990 ★★★★ 77 큐라클 17,530 ▼2.1% 18,550 ★★★ 78 라이콤 3,200 ▼2.1% 3,470 ★★★ 79 파트론 8,340 ▼2.6% 8,730 ★★★★★ 80... ",0.7
