ticker,name,title,pub_date,link,description,score,target_stock,sentiment_score,sentiment_label,impact_intensity,time_horizon,news_type,key_drivers,trading_signal,reason
420770,기가비스,"반도체 장비 관련주, '봄날의 햇살' 에이치엠넥스·저스템·그린리소스...",2026-03-15 00:26,http://www.finomy.com/news/articleView.html?idxno=251390,"그린광학, 기가비스, 케이엔솔 등은 하락했다. 에이치엠넥스는 매출액 변동 공시를 통해 지난해 연결 기준 영업이익이 23억6714만원으로 전년 대비 644% 증가했다고 지난 3월 11일 밝혔다. 같은 기간 매출액은 109... ",0.7,기가비스,-0.2,약보합,Low,Short-term,Fact,반도체 장비,Watch,"기사에서 기가비스의 하락 언급이 있으나, 다른 기업의 실적 개선 내용도 포함되어 있어 중립적인 관점에서 관망 필요."
420770,기가비스,"[공시속보] 기가비스, 소수계좌 매수 집중→투자주의 종목 지정",2026-03-12 20:28,https://www.topstarnews.net/news/articleView.html?idxno=16002246,한국거래소에 따르면 기가비스(420770)가 소수계좌 거래집중 종목으로 지정돼 2026년 3월 13일(1일간) 투자주의종목으로 지정됐다고 밝혔다. 해당 지정은 최근 3일간 매수 상위 10개 계좌의 매수 관여율이 40.26%에 달하고... ,0.7,기가비스,-0.3,약간 부정적,Medium,Short-term,Disclosure,"거래집중, 투자주의",Watch,소수 계좌의 매수 집중으로 투자주의 종목에 지정되어 단기적인 주가 변동성이 예상되므로 주의가 필요함.
420770,기가비스,"이호영 이사, 기가비스 주식 1005주 매도",2026-03-11 10:36,https://www.digitaltoday.co.kr/news/articleView.html?idxno=639505,반도체 검사 장비 업체 기가비스(420770)의 비등기임원 이호영 이사가 3월 11일 공시를 통해 주식 매도 사실을 밝혔다. 이호영 이사는 2026년 3월 5일 기가비스의 보통주 1005주를 장내에서 매도했다. 이번 매도로... ,0.7,기가비스,-0.2,약간 부정적,Low,Short-term,Disclosure,임원매도,Watch,임원의 주식 매도는 단기적으로 주가에 소폭 부정적인 영향을 줄 수 있음
127120,제이에스링크,"분석돌파 ""리스크 관리에 무게…바이오·희토류株 주목"" [한경스타워즈...",2026-03-10 13:59,https://www.hankyung.com/article/2026030641306,"미국과 호주 등 서방국가에서 생산된 희토류 원료를 공급받아 영구자석을 제조하는 기업 제이에스링크도 관심 종목으로 꼽았다. 한경 스타워즈는 국내에서 역사가 가장 긴 실전 주식 투자대회로, 해마다 상·하반기로 나눠... ",0.9,제이에스링크,0.3,약간 긍정,Medium,Short-term,Fact,"희토류, 영구자석",Watch,"희토류 관련주로 관심 종목에 포함되었으나, 전반적인 시장 상황을 고려하여 관망 필요."
127120,제이에스링크,"음성합성 점유율 1위의 저력…셀바스AI, 의료·교육 현장 파고든다",2026-03-16 09:58,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437012,유전체 분석에 AI를 접목한 엔젠바이오와 파이프라인 최적화 기술을 보유한 제이에스링크는 정밀 의료 시장 성장의 수혜를 입고 있다. 비대면 진료 관련 인프라를 보유한 토마토시스템과 현장 진단 플랫폼 노을은 기술... ,0.7,제이에스링크,0.0,Neutral,Low,Short-term,Fact,"정밀 의료, AI",Watch,"기사에서 제이에스링크가 언급되었으나, 직접적인 투자 결정에 영향을 줄 만한 정보는 부족함"
127120,제이에스링크,"""암 유전자 한눈에""…엔젠바이오, NGS 정밀진단으로 '맞춤 의료' 연다",2026-03-16 09:16,https://www.pinpointnews.co.kr/news/articleView.html?idxno=436983,"제이에스링크, 티움바이오, 큐로셀은 섹터 내 수급 쏠림 현상의 소외주로 전락하며 내림세다. 쓰리빌리언, 아미코젠, 알지노믹스는 기술적 지지선을 이탈하며 투자자들의 주의가 요구된다. 마지막으로 지씨지놈... ",0.7,제이에스링크,-0.3,Negative,Medium,Short-term,Fact,"NGS정밀진단, 맞춤의료, 수급 쏠림 현상",Watch,제이에스링크가 섹터 내 수급 쏠림 현상으로 소외주로 전락하며 내림세를 보이고 있어 주의가 필요함.
012450,한화에어로스페이스,"한화, KAI 지분 전격 매입…'한국판 스페이스X' 첫 발",2026-03-16 17:59,https://www.mk.co.kr/article/11989434,한화에어로스페이스는 16일 공시를 통해 이날 기준으로 자회사인 한화시스템과 미국 자회사 등을 더해 KAI 지분 4.99%(486만4000주)를 보유 중이라고 밝혔다. 지난 13일 한화시스템이 보유를 공시한 0.58%를 포함한 수치다.... ,0.9,한화에어로스페이스,0.3,약간 긍정적,Medium,Mid-term,Disclosure,"항공우주, KAI지분, 스페이스X",Watch,"KAI 지분 매입은 중장기적으로 항공우주 사업 확장에 긍정적이지만, 단기적인 영향은 제한적일 수 있음"
012450,한화에어로스페이스,美기업 사외이사 82%가 기술·금융 전문가…韓은 37%뿐,2026-03-16 17:49,https://www.hankyung.com/article/2026031647551,"SK하이닉스는 5명 중 3명, LG전자와 한화에어로스페이스는 사외이사 전원이 법조인과 교수 등이다. 국내 7개 기업 사외이사 중 외국인은 김준성 삼성전자 사외이사와 벤저민 탄 현대차 사외이사(전 GIC 아시아 포트폴리오... ",0.9,한화에어로스페이스,-0.2,Slightly Negative,Medium,Long-term,Fact,"기업지배구조, 사외이사",Watch,한화에어로스페이스의 사외이사 구성이 기술/금융 전문가 비중이 낮아 장기적으로 기업 경쟁력에 부정적 영향을 줄 수 있음
012450,한화에어로스페이스,실적랠리 '조·방·원+증권'도 있다,2026-03-16 17:45,https://www.hankyung.com/article/2026031648071,"덕분에 한화의 영업이익은 전년대비 39.5% 증가한 5조7861억원, 한화에어로스페이스는 43.1% 증가한 4조3423억원으로 불어날 것으로 예상되고 있다. 액화천연가스(LNG) 운반선 등 고부가가치 친환경 선박 발주가 늘면서... ",0.9,한화에어로스페이스,0.6,Positive,Medium,Mid-term,Expectation,"실적개선, LNG운반선, 친환경선박",Buy,"한화에어로스페이스의 실적 개선 기대감이 높아지고 있으며, LNG 운반선 등 고부가가치 친환경 선박 발주 증가로 인한 수혜가 예상됨."
042700,한미반도체,'AI 거품' 시그널 땐 주가·실적 흔들릴 것,2026-03-16 17:44,https://www.hankyung.com/article/2026031648061,한미반도체 등 소부장(소재·부품·장비) 기업들을 더하면 코스피 내 반도체 밸류체인 비중은 더 커진다. 금융투자업계가 중장기 국내 증시 최대 위험 변수로 ‘인공지능(AI) 거품’ 현실화 여부를 꼽는 이유다. 알파벳... ,0.9,한미반도체,-0.3,약간 부정적,Medium,Mid-term,Rumor,"AI, 반도체",Watch,AI 거품 붕괴 가능성이 한미반도체 주가와 실적에 중장기적으로 부정적 영향을 줄 수 있음
042700,한미반도체,"""코스닥보단 코스피 유망…톱픽은 하이닉스·한미반도체""",2026-03-15 17:22,https://www.hankyung.com/article/2026031519881,남 본부장은 글로벌 AI 대장주 엔비디아와 국내 장비 대장주 한미반도체도 유망 종목으로 제시했다. 단순 공장 증설 테마에 편승한 소부장(소재·부품·장비) 기업보다는 HBM 등 AI 밸류체인에 확실하게 묶인 핵심 기술... ,0.9,한미반도체,0.6,Positive,Medium,Mid-term,Expectation,"HBM, AI",Watch,"한미반도체가 AI 밸류체인에 묶여 유망 종목으로 제시되었으나, 코스피 전체 전망에 대한 내용이므로 신중한 접근이 필요함."
042700,한미반도체,"""삼전·하이닉스보다 더 올랐다""…줄줄이 급등하자 '깜짝' 전망",2026-03-13 17:22,https://www.hankyung.com/article/2026031399001,"주요 반도체 소부장 업체를 담은 상장지수펀드(ETF)로, 구성 종목인 한미반도체(111.42%) 리노공업(74.88%) 한화비전(66.56%) 이오테크닉스(42.04%) 등은 이 기간 일제히 급등했다. 특히 최근 한 달간 삼성전자와 SK하이닉스가... ",0.9,한미반도체,0.6,Positive,Medium,Short-term,Fact,"반도체 소부장, HBM",Watch,"한미반도체가 포함된 반도체 소부장 ETF의 급등세가 단기적으로 긍정적인 영향을 줄 수 있지만, 추세 지속 여부 확인 필요."
353200,대덕전자,[거래소 기관] 방산 반도체 집중 매수... NAVER·셀트리온은 매도 공세,2026-03-16 16:28,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437209,대덕전자와 삼성전기도 기관 매수 상위 종목이다. 대덕전자는 반도체 기판을 생산하는 기업으로 반도체 패키징 공정에서 중요한 역할을 한다. 삼성전기는 적층세라믹콘덴서(MLCC) 등 전자 부품을 생산하는 기업으로... ,0.7,대덕전자,0.3,약간 긍정적,Medium,Mid-term,Fact,"반도체, 반도체 기판, 기관 매수",Watch,"기관 매수세 유입은 긍정적이지만, 전반적인 시장 상황을 고려하여 관망 필요."
353200,대덕전자,"데이터센터가 끌고 AI가 밀고…대덕전자, 올해 '실적 파티' 예고",2026-03-16 16:02,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437171,반도체 및 스마트폰용 PCB(인쇄회로기판) 제조사인 대덕전자는 고성능 패키지 기판 수요 증가 기대감에 5.85% 급등하며 강세를 보였다. 반도체 패키지 기판 전문 기업 대덕전자가 인공지능(AI) 서버와 데이터센터 시장의... ,0.7,대덕전자,0.7,Positive,Medium,Mid-term,Expectation,"데이터센터, AI, 반도체 패키지 기판, 고성능 패키지 기판",Watch,데이터센터 및 AI 서버 시장 확대로 인한 고성능 패키지 기판 수요 증가 기대감으로 실적 개선 기대
353200,대덕전자,[데이터 뉴스룸] 전자 업체 사외이사 영입 1순위로 '재계' 출신 60% 육박...,2026-03-16 15:48,https://www.greened.kr/news/articleView.html?idxno=338069,"김형균 본부장은 토비스, 윤상원 교수는 대덕전자에서 이번에 신규 사외이사로 선임됐다. 특히 앞서 3명 중 이상목 대표는 1986년생으로 올해 40세이고, 김형균 본부장은 1983년생으로 43세인 1980년대생인 것으로... ",0.7,대덕전자,0.0,Neutral,Low,Short-term,Fact,"사외이사, 경영진",Ignore,신규 사외이사 선임 관련 뉴스로 단기적인 영향은 미미할 것으로 판단됨.
267250,HD현대,"마이다스그룹, AX DAY 개최...기업 맞춤 'AI 채용 에이전트' 공개",2026-03-16 18:01,https://magazine.hankyung.com/business/article/202603164585b,"지난 2월 마이다스그룹 판교 본사에서 처음 선보인 AX DAY에는 현대위아, LG CNS, HD한국조선해양, KT IS, 현대오토에버, 우리은행 등 주요 기업 HR 담당자 170여 명이 참석했고, 마이다스그룹은 이 같은 성원에 힘입어 두 번째... ",0.9,HD현대,0.0,Neutral,Low,Short-term,Fact,"AI, HR",Watch,"HD현대와 관련된 AI 채용 에이전트 공개 소식이지만, 직접적인 재무적 영향은 미미할 것으로 판단됨"
267250,HD현대,HMM 보유한 109척 선박 모두 AI자율운항 도입,2026-03-16 17:59,https://www.mk.co.kr/article/11989439,단순한 기술 도입을 넘어 HD현대의 자율운항 전문 계열사 아비커스에 290억원 규모 지분 투자를 단행하며 글로벌 대형 선사 최초로 '100% 자율운항 선단' 완성을 위한 혈맹을 맺었다. 16일 해운업계에 따르면 HMM은... ,0.9,HD현대,0.7,Positive,Medium,Long-term,Fact,"자율운항, AI, 선박, 아비커스",Watch,HMM의 자율운항 선단 구축 계획은 HD현대 자율운항 기술력의 잠재적 성장 가능성을 시사함
267250,HD현대,실적랠리 '조·방·원+증권'도 있다,2026-03-16 17:45,https://www.hankyung.com/article/2026031648071,"이에 따라 HD한국조선해양(1조5627억원)과 HD현대중공업(1조4564억원)의 영업이익도 1조원 이상 늘어날 전망이다. 이 외에도 2차전지, 정유·화학, 자동차 등 제조업 전반으로 실적 온기가 확산하고 있다. 영업이익이... ",0.9,HD현대,0.6,Positive,Medium,Mid-term,Earnings,"조선, 실적개선, HD한국조선해양, HD현대중공업",Watch,HD현대 조선 계열사들의 실적 개선 전망 및 제조업 전반의 실적 온기 확산 기대감
036170,에이치엠넥스,"LED 넘어 반도체로…에이치엠넥스, 에스엠아이 인수로 '퀀텀점프'",2026-03-16 15:06,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437138,한국거래소에 따르면 에너지 환경 솔루션 전문 기업 에이치엠넥스는 탄소 포집 및 전환 분야의 차별화된... LED 패키지 및 반도체 장비 전문 기업 에이치엠넥스는 핵심 자회사 에스엠아이(SMI)를 통한 사업 다각화에... ,0.7,에이치엠넥스,0.6,Positive,Medium,Mid-term,Disclosure,"반도체, 사업다각화, 에스엠아이(SMI) 인수",Buy,에이치엠넥스의 에스엠아이 인수를 통한 반도체 사업 진출은 중장기적으로 긍정적인 영향을 줄 수 있음
036170,에이치엠넥스,"[52주] 최고가 40개, 최저가 11개.. 코스피 상승",2026-03-16 09:48,https://www.itooza.com/common/iview.php?no=2026031609340105001,"이날 오전 9시 30분 기준, THE E&M, 오르비텍, 대성하이텍, 남선알미늄, 에이치엠넥스... 3% 1,756 ★★ 6 에이치엠넥스 6,340 ▲15.7% 6,500 ★★★ 7 아이앤씨 3,905 ▲13.9% 3,990 ★★★ 8... ",0.7,에이치엠넥스,0.3,Positive,Medium,Short-term,Fact,"상승, 52주 최고가",Watch,"에이치엠넥스가 52주 최고가를 기록하며 상승했지만, 전반적인 시장 상황을 더 지켜볼 필요가 있습니다."
036170,에이치엠넥스,[서울데이터랩]‘카나프테라퓨틱스’ 194.75% 폭등…실시간 상승률 1위,2026-03-16 09:26,https://www.seoul.co.kr/news/economy/securities/2026/03/16/20260316500026?wlog_tag3=naver,"이밖에도 나무기술(242040) ▲16.06%, 파로스아이바이오(388870) ▲15.66%, 에이치엠넥스(036170) ▲15.15%, 한국정밀기계(101680) ▲15.07%, THE E＆M(089230) ▲14.57%, 캔버스엔(210120) ▲12.10%, 아이앤씨(052860)... ",0.7,에이치엠넥스,0.3,약간 긍정,Medium,Short-term,Fact,"주가 상승, 상승률",Watch,"에이치엠넥스의 주가가 단기적으로 급등했지만, 지속적인 상승을 보장하기는 어렵다."
263750,펄어비스,"""7년 기다렸다""…출시도 안 됐는데 개미들 잠 설치는 이유 [테크로그]",2026-03-16 10:57,https://www.hankyung.com/article/202603163048g,펄어비스의 신작 오픈월드 액션 어드벤처 게임 '붉은사막'이 정식 발매 전부터 글로벌 게이머들 사이에서... 올해 국내 게임업계 최대 기대작으로 꼽히는 붉은사막은 기존 '검은사막' 이후 펄어비스가 2019년 공개한 뒤... ,0.9,펄어비스,0.3,약간 긍정적,Medium,Mid-term,Expectation,"신작 게임, 붉은사막, 게임 기대감",Watch,"신작 게임 붉은사막에 대한 기대감이 있지만, 출시 전이므로 관망 필요."
263750,펄어비스,“중국게임 우습게 봤다간 다쳐”…대작부터 덕질게임까지 한중대결,2026-03-16 06:18,https://www.mk.co.kr/article/11988688,펄어비스 대작 출격 업계 “K게임 경쟁력 분수령” 한국과 중국 게임사들이 올해 글로벌 시장에서... 한국에서는 올해 최대 기대작 펄어비스의 액션 어드벤처 ‘붉은사막’이 오는 20일 출시를 앞두고 있다. 붉은사막은... ,0.9,펄어비스,0.3,Positive,Medium,Mid-term,Expectation,"신작 출시, 붉은사막, 글로벌 경쟁",Watch,"붉은사막 출시 기대감 존재하나, 중국 게임과의 경쟁 심화 가능성도 고려해야 함"
263750,펄어비스,"한중 대표 게임사, 서브컬처·AAA 전면전",2026-03-15 17:48,https://www.mk.co.kr/article/11988521,"펄어비스 대작 출격 업계 ""K게임 경쟁력 분수령"" 한국과 중국 게임사들이 올해 글로벌 시장에서... 한국에서는 올해 최대 기대작 펄어비스의 액션 어드벤처 '붉은사막'이 오는 20일 출시를 앞두고 있다. 붉은사막은... ",0.9,펄어비스,0.6,Positive,Medium,Short-term,Expectation,"신작 출시, 붉은사막, 글로벌 경쟁",Watch,"펄어비스의 신작 붉은사막 출시에 대한 기대감이 존재하나, 글로벌 경쟁 심화에 대한 불확실성도 존재함."
