ticker,name,title,pub_date,link,description,score,target_stock,sentiment_score,sentiment_label,impact_intensity,time_horizon,news_type,key_drivers,trading_signal,reason
011690,와이투솔루션,"와이투솔루션, 지난해 영업손실 17억8267만5000원·당기순손실 94억3593만...",2026-02-06 20:00,https://www.digitaltoday.co.kr/news/articleView.html?idxno=628158,전원공급장치 제조사 와이투솔루션(011690)이 2025년 연결 기준 영업손실 17억8267만5000원과 당기순손실 94억3593만2000원으로 적자전환했다고 6일 공시했다. 와이투솔루션의 2025년 매출액은... ,0.7,와이투솔루션,-0.6,Negative,Medium,Short-term,Earnings,"실적악화, 적자전환",Sell,지난해 영업손실 및 당기순손실 발생으로 단기적인 주가 하락 가능성이 높음
011690,와이투솔루션,"와이투솔루션, 지난해 매출 1658억원…전년比 7.3% 증가",2026-02-06 17:23,https://n.news.naver.com/mnews/article/014/0005474740?sid=101,"와이투솔루션은 지난해 연결 기준 매출액이 전년 대비 7.3% 증가한 1658억원을 기록하며 외형 성장을 이어갔다고 6일 밝혔다. 같은 기간 영업손실은 18억원, 순손실은 94억원을 기록하며 적자 전환했다. 회사 측은 미래... ",0.7,와이투솔루션,0.0,Neutral,Medium,Short-term,Earnings,,Watch,매출은 증가했지만 영업손실 및 순손실이 발생하여 중립적인 관점에서 지켜볼 필요가 있음
011690,와이투솔루션,"아파트 화재, 렌즈가 먼저 안다... LK삼양-건설사 손잡고 지능형 안전망...",2026-02-06 14:36,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426539,"산업용 모바일 기기 전문 포인트모바일과 고출력 전원공급장치의 와이투솔루션도 빨간불을 켰다. 자동차용 PCB(인쇄회로기판) 제조사 에이엔피와 반도체 패키징 솔루션의 한울반도체가 소폭 상승 중이며, PCB 노광장비... ",0.7,와이투솔루션,-0.2,약보합,Low,Short-term,Fact,전원공급장치,Watch,기사 내용에서 와이투솔루션의 고출력 전원공급장치 사업에 빨간불이 켜졌다는 언급이 있어 단기적으로 부정적 영향이 있을 수 있음
000990,DB하이텍,"DB하이텍, 지난해 영업이익 2773억원...2024년 대비 45% 증가",2026-02-05 18:10,https://n.news.naver.com/mnews/article/009/0005633203?sid=101,DB하이텍이 반도체 호황에 힘입어 호실적을 발표했다. 5일 DB하이텍은 연결 기준 작년 한 해 영업이익이 2773억원으로 전년 대비 45% 증가한 것으로 잠정 집계됐다고 공시했다. 연간 매출은 1조3972억원으로 전년 대비... ,0.9,DB하이텍,0.7,Positive,Medium,Short-term,Earnings,반도체 호황,Buy,DB하이텍의 실적 개선은 단기적으로 주가에 긍정적인 영향을 줄 수 있음
000990,DB하이텍,"DB하이텍, 올해 '풀가동'…중국 파운드리 주문 몰려",2026-02-05 18:07,https://n.news.naver.com/mnews/article/015/0005247577?sid=101,"국내 2위, 세계 10위권 파운드리(반도체 수탁생산) 업체 DB하이텍이 올해 목표 매출과 영업이익을 1조5000억원, 3000억원으로 잡았다. 고전압 전력반도체 사업이 본궤도에 올라 가동률이 지난해 96%에서 올해 98%로... ",0.9,DB하이텍,0.6,Positive,Medium,Short-term,Expectation,"파운드리, 고전압전력반도체",Watch,"중국 파운드리 주문 증가 및 가동률 상승으로 단기적인 긍정적 영향을 예상되지만, 추이를 지켜볼 필요가 있음"
000990,DB하이텍,동학개미가 코스피5000 지켰다 외인이 투매한 삼성전자 다 흡수,2026-02-06 15:54,http://www.smedaily.co.kr/news/articleView.html?idxno=350935,"이외에도 한미반도체(13.01%), 리노공업(7.60%), DB하이텍(5.20%), 원익IPS(5.20%) 등 국내 증시 주요 반도체 종목들로 포트폴리오가 구성돼 있다. 이번 개인들의 증시 참여가 ETF를 중심으로 이뤄지면서 지난 동학개미... ",0.85,DB하이텍,0.3,약간 긍정,Medium,Short-term,Fact,"반도체, 개인 투자자",Watch,"개인 투자자들의 매수세가 DB하이텍 주가에 긍정적인 영향을 미쳤지만, 전반적인 영향은 제한적일 수 있음"
011500,한농화성,"농협이 찜한 1등 비료… 조비, 탄소 중립 시대 친환경으로 승부",2026-02-06 14:14,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426527,"와이엠티, 한농화성, DL, PKC, 이화산업 등이 하락세에 이름을 올렸다. 시스템 반도체 소재의 아이로보틱스는 15%대 넘게 폭락하며 최악의 하루를 보내고 있다. 시장 전문가들은 ""석유화학 업종은 현재 생존을 위한 체질... ",0.7,한농화성,-0.3,Negative,Low,Short-term,Fact,석유화학,Watch,"기사에서 한농화성이 하락세에 있다는 언급이 있어 단기적으로 부정적 영향을 줄 수 있지만, 전반적인 영향은 미미하다고 판단됨."
011500,한농화성,"[적중! 대박 예감] '아로마티카, 한농화성' 예감 좋은 대박 종목은?",2026-02-06 07:22,https://news.mtn.co.kr/news-detail/2026020606422715421,어드바이저<한농화성(011500)>-첨단정밀화학제품 전문 제조 기업-전고체 배터리 전해질 개발 국책과제 주관 기업-배터리 고기능 전해질 역할 확대 가능성 주목-로봇 성능을 좌우하는 배터리 기술 관심 가속 확대... ,0.7,한농화성,0.3,약간 긍정,Medium,Mid-term,Expectation,"전고체 배터리, 전해질, 로봇",Watch,"전고체 배터리 및 로봇 관련 기대감은 있지만, 구체적인 실적 연결 여부 확인 필요."
011500,한농화성,[이격도과열 종목] 대동금속·모두투어·큐캐피탈... 추격 매수 괜찮을...,2026-02-05 16:34,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426166,"롯데쇼핑, 제이에스링크, 와이지-원, 제이티, 웨이비스, 이미지스, 이녹스, 한농화성, 팜스코, 삼표시멘트, 디와이디, 한화솔루션, 알톤, 피엠티, SK텔레콤, 한신공영, RF머트리얼즈, 메디아나, 우리기술, 지씨지놈, 코오롱... ",0.7,한농화성,0.0,Neutral,Low,Short-term,Rumor,,Watch,"단순 과열 종목 언급으로, 한농화성에 대한 직접적인 정보가 없어 중립적인 관점에서 관망 필요."
056080,유진로봇,"로봇 관련 종목 혼조…유진로봇·휴림로봇 상승 ,활용도 주목",2026-02-07 17:20,https://www.cbci.co.kr/news/articleView.html?idxno=554659,"유진로봇은 현재가 3만1,800원으로 전일 대비 1,950원 상승하며 6.53%의 상승률을 기록했다. 거래량은 811만6,486주였다. 휴림로봇은 1만3,770원으로 410원 상승해 3.07% 올랐으며, 거래량은 2,723만5,479주로 집계됐다.... ",0.7,유진로봇,0.3,Positive,Medium,Short-term,Fact,로봇,Watch,"유진로봇 주가 상승에 대한 단기적 긍정적 뉴스이지만, 장기적 추세는 지켜봐야 함"
056080,유진로봇,"코스닥 외국인, 바이오 쓸어담고 반도체는 던졌다",2026-02-07 03:24,https://www.pinpointnews.co.kr/news/articleView.html?idxno=426745,"유진로봇, 지투지바이오, 큐리옥스바이오시스템즈도 외국인 매도 상위에 포함되며 로봇·바이오 일부 종목에서는 단기 조정이 나타났다. 반도체와 2차전지 관련 종목 역시 외국인 매도 흐름을 피하지 못했다.... ",0.7,유진로봇,-0.2,Negative,Low,Short-term,Fact,로봇,Watch,외국인 매도세로 인한 단기 조정 가능성 존재
056080,유진로봇,"유진로봇 주가, 2월 6일 31,600원 5.86% 상승 마감",2026-02-06 15:58,https://www.topstarnews.net/news/articleView.html?idxno=15957894,"6일 KRX 마감 기준, 네이버페이 증권에 따르면 유진로봇은 코스닥 시장에서 지난 종가 29,850원보다 1,750원(5.86%) 상승한 31,600원에 거래를 마감했다. 시가는 35,750원, 고가는 36,000원, 저가는 30,500원을... ",0.7,유진로봇,0.3,약간 긍정적,Low,Short-term,Fact,"주가 상승, 코스닥",Watch,"소폭 상승 마감에 대한 단순 사실 보도이며, 단기적인 영향만 예상됩니다."
