ticker,name,title,pub_date,link,description,score
012450,한화에어로스페이스,서유럽 방산공략 속도내는한화,2026-03-11 23:59,https://www.mk.co.kr/article/11985356,"뉴데일리 김재홍 기자 =한화에어로스페이스가 3조원이 넘는 대규모 유상증자 방안을 발표한 지 1년이 지났다. 발표 초기 경영승계 논란, 금융당국의 증권신고서 정정 요구 등 어려움이 있었지만 결국 K-방산의 밑거름이 됐다는 게 업계 평가다. 11일 업계에 따르면 한화에어로는 지난해 3월 20일 이사회를...",0.9
012450,한화에어로스페이스,"한화에어로·한화시스템, 벨기에 첫 방산전시회 'BEDEX' 참가",2026-03-11 23:59,https://www.yna.co.kr/view/AKR20260311077000003?input=1195m,"L-SAM 요격미사일·다기능레이다 전시…천무 유도탄도 선보여한화에어로스페이스와 한화시스템은 오는 12∼14일(현지시간) 벨기에 브뤼셀에서 열리는 방산 전시회 'BEDEX 2026'에 참가한다고 11일 밝혔다. 이번 전시회는 벨기에에서 처음 개최되는 방산 전시회로 라인메탈, KNDS, 레이시온 등 유럽을 비롯한...",0.85
012450,한화에어로스페이스,"한화, 벨기에 방산전시회 첫 출격…서유럽 시장 공략 박차",2026-03-11 23:59,https://www.news1.kr/industry/general-industry/6097368,한화에어로스페이스는 2024년 초 대비 주가가 10배 이상 뛰며 인공지능(AI)업체 주가에 맞먹는 높은 밸류에이션을 기록중이다. 하지만 시장 일각에서는 경고음이 나온다. 전쟁이 반드시 방산주에 축복은 아니라는 ‘전쟁의 역설’ 때문이라고 영국 시사주간지 이코노미스트가 최근 지적했다. 전쟁이 격화되면...,0.8
272210,한화시스템,서유럽 방산공략 속도내는한화,2026-03-11 23:59,https://www.mk.co.kr/article/11985356,"제공=한화에어로스페이스 한화에어로스페이스와한화시스템은 벨기에 브뤼셀에서 열리는 방산 전시회 'BEDEX 2026(Brussels European Defence Exhibition)'에 참가한다고 3월 11일 밝혔다. 전시회는 3월 12일부터 14일까지 개최된다. 이번 전시는 벨기에에서 처음 열리는 방산 전시회다. 라인메탈, KNDS, 레이시온 등...",0.9
272210,한화시스템,"안두릴, 우주 감지 및 인식기술업체 '엑소애널리틱' 인수",2026-03-11 21:02,https://www.hankyung.com/article/202603114937i,"전 세계 각지에 400개 이상의 망원경 시스템을 소유 및 운영하고 있다. 이를 통해 우주에 대한 깊이있고 높은... 안두릴은 한국에도 진출, 대한항공 및 HD현대와 무인기 및 무인수상정 등을 개발하고 있으며 한화에어로스페... ",0.9
272210,한화시스템,"한화, 벨기에 방산전시회 첫 출격…서유럽 시장 공략 박차",2026-03-11 23:59,https://www.news1.kr/industry/general-industry/6097368,- 세계적 안보 싱크탱크 IISS 주최 비공개 워크숍서 디지털 보안 체계 강조 - ‘설계 단계 보안’ 및 ‘제로 트러스트’ 기반 기술 유출 차단 전략 제시 - 이재연 소장 “방산기업은 핵심 기술 보호와 디지털 보안 관리의 주체 되어야” 지이코노미 양하영 기자 |한화시스템이 세계적인 국방안보 싱크탱크가...,0.8
042700,한미반도체,"""상위 1% 고수들은 달랐다""…장 오르는 날 쓸어담은 종목 [마켓PRO]",2026-03-11 10:44,https://www.hankyung.com/article/202603113105i,"오름테라퓨틱(4위)과 AI 로봇 솔루션 기업 씨메스(5위) 역시 각각 9.19%, 13.73% 껑충 뛰자 고수들은 매도를 택했다. 이 외에 2.73% 상승한 삼성SDI와 소폭 하락(-0.93%) 중인 한미반도체가 각각 순매도 6, 7위에 이름을 올렸다.",0.9
042700,한미반도체,삼전·하이닉스 없이 올해 62% 올랐다…순식간에 순자산 1조 찍은 ETF,2026-03-11 09:12,https://www.mk.co.kr/article/11984711,SOL AI반도체소부장 ETF 한미반도체·이수페타시스 등 소부장 20개 종목 담아 62% 순자산 연초 4646억→1조원 신한자산운용은 국내 반도체 소재·부품·장비(소부장) 기업에 집중 투자하는 ‘SOL AI반도체소부장 ETF’의... ,0.9
042700,한미반도체,"9조 던지더니 '돌변'…외국인, K증시서 '1조 줍줍'한 종목 [종목+]",2026-03-10 22:01,https://www.hankyung.com/article/2026031015896,또한 반도체 소부장(소재·부품·장비)주인 한미반도체(230억원·7위)와 이수페타시스(164억원·8위)도 순매수한 것으로 나타났다. 이란 전쟁이 삼성전자와 SK하이닉스 실적에 미치는 영향이 제한적인 데다 인공지능(AI)발... ,0.9
138080,오이솔루션,'중국산 쓰지마라' 美 경고가 호재 됐다…'줄줄이 상한가',2026-03-11 16:13,https://www.hankyung.com/article/202603114324i,"자람테크놀로지(25.51%), 센서뷰(24.51%), 이노와이어리스(20.82%), 오이솔루션(20.67%), RFHIC(19.95%) 등이다. 이날 코스닥이 0.07% 하락 마감한 것과는 대조적이다. 이들 기업은 통신장비 수요 확대 기대를 받고 주가가 오르고... ",0.9
138080,오이솔루션,5% 급등한 코스피…통신·원전·우주항공株가 상승 이끌었다 [매경 자이...,2026-03-10 16:44,https://www.mk.co.kr/article/11984058,"이 외에도 오이솔루션, 이노와이어리스, 라이콤 등이 함께 52주 신고가 목록에 이름을 올렸다. 원전 관련주 역시 강한 모습을 보여줬다. 우리기술은 1조6204억원이라는 높은 거래대금을 기록하며 19% 이상 급등, 역사적... ",0.9
138080,오이솔루션,상위 0.01% 직장 평가…급여는 SKT·커리어는 넥슨,2026-03-10 10:30,https://www.sedaily.com/article/20017318?ref=naver,"커리어 성장 부문은 넥슨코리아·대홍기획·엔씨소프트(036570)·오이솔루션·쏘카(403550)·도쿄일렉트론코리아·한국필립모리스·메틀러토레도코리아등 8곳, 채용 경험 부문은 네이버웹툰·닷밀·대학내일·린데코리아... ",0.85
127120,제이에스링크,"분석돌파 ""리스크 관리에 무게…바이오·희토류株 주목"" [한경스타워즈...",2026-03-10 13:59,https://www.hankyung.com/article/2026030641306,"미국과 호주 등 서방국가에서 생산된 희토류 원료를 공급받아 영구자석을 제조하는 기업 제이에스링크도 관심 종목으로 꼽았다. 한경 스타워즈는 국내에서 역사가 가장 긴 실전 주식 투자대회로, 해마다 상·하반기로 나눠... ",0.9
