ticker,name,title,pub_date,link,description,score,target_stock,sentiment_score,sentiment_label,impact_intensity,time_horizon,news_type,key_drivers,trading_signal,reason
058610,에스피지,FTSE 편입 기대감에 수혜株 들썩…‘이 종목’ 7% 뛰었다[코주부],2026-03-17 14:36,https://www.sedaily.com/article/20020425?ref=naver,"올릭스, 로보티즈, 오름테라퓨틱, 에스피지, 씨어스테크놀로지, 태성, 큐리언트, 휴림로봇, 제주반도체, 큐리옥스바이오시스템즈, 지투지바이오, 에이프릴바이오, HJ중공업, 원익홀딩스, 로킷헬스케어, 인벤티지랩... ",0.85,에스피지,0.6,Positive,Medium,Short-term,Expectation,FTSE,Watch,FTSE 편입 기대감으로 인한 단기적 주가 상승 가능성
058610,에스피지,"인천시, 로봇기업 집중 육성…로보컵 열고 기술교류",2026-03-11 17:06,http://www.edaily.co.kr/news/newspath.asp?newsid=04880646645382336,(산업용) △에스피지(로봇부품) △테솔로(로봇 그리퍼 스타트업)이다. 나우로보틱스 산업용 로봇(왼쪽)과... 에스피지는 2024년 2281억원의 매출을 기록했고 유일로보틱스는 351억원을 벌었다. 유진로봇과 브릴스는 각각... ,0.85,에스피지,0.3,약간 긍정,Medium,Mid-term,Fact,"로봇, 로봇부품, 인천시 로봇산업 육성정책",Watch,"인천시 로봇산업 육성 정책에 따른 수혜 기대감 존재하나, 단기적인 주가 영향은 제한적일 수 있음"
058610,에스피지,코스닥 액티브 ETF 편입·노란봉투법…로봇주 장 초반 강세,2026-03-11 09:20,https://www.mt.co.kr/stock/2026/03/11/2026031109123017797,"이들 종목은 레인보우로보틱스, 로보티즈, 에스피지, 한국피아이엠 등을 공통으로 편입한 것으로 나타났다. 한편 전날 시행된 노란봉투법 시행도 로봇주에 긍정적 영향을 미치고 있는 것으로 보인다. 로봇주는... ",0.85,에스피지,0.3,Positive,Medium,Short-term,Fact,"로봇, 액티브 ETF, 노란봉투법",Watch,"액티브 ETF 편입 및 노란봉투법 시행으로 로봇주에 대한 단기적 긍정적 영향 예상되나, 장기적 추세는 지켜봐야 함"
012450,한화에어로스페이스,"코스피, 기관 매수에 강세…GTC 타고 삼성전자·현대차 날았다",2026-03-17 11:15,https://www.hankyung.com/article/2026031764066,시가총액 상위 종목 중에서는 한화에어로스페이스만 하락하고 있다. 삼성전자와 SK하이닉스는 각각 4.24%와 2.46% 상승하고 있다. 젠슨황 엔비디아 최고경영자(CEO)가 GTC에서 삼성전자 파운드리에서 언어처리장치... ,0.9,한화에어로스페이스,-0.2,약간 부정적,Low,Short-term,Fact,,Watch,시총 상위 종목 중 유일하게 하락하고 있어 단기적으로 관망 필요
012450,한화에어로스페이스,"‘한국판 스페이스X’ 진일보?…한화, KAI 지분 5% 품었다",2026-03-17 10:49,https://www.mk.co.kr/article/11990067,"구체적으로는 한화에어로스페이스와 그 자회사가 4.41%를, 한화시스템이 0.58%를 각각 매입했다. 한화그룹이 KAI 지분을 다시 사들인 것은 지난 2018년 한화에어로스페이스가 보유 중이던 KAI 지분 5.99%를 전량 매각한 이후... ",0.9,한화에어로스페이스,0.3,Positive,Medium,Mid-term,Fact,"항공우주, KAI",Watch,"한화에어로스페이스의 KAI 지분 재확보로 인한 사업 시너지 기대감이 존재하나, 단기적인 영향은 제한적일 수 있음"
012450,한화에어로스페이스,국제 유가 하락 기대감에…코스피 ‘5700선’ 회복하며 연일 상승,2026-03-17 09:31,https://www.mk.co.kr/article/11989979,"반면 한화에어로스페이스(-1.96%)만 내리고 있다. 업종별로 보면 전기·전자(3.29%), 보험(3.12%), 금융(2.45%) 등이 오르고 있다. 코스닥 지수도 전일 대비 13.24포인트(1.16%) 오른 1151.53에 거래되고 있다. 코스닥... ",0.9,한화에어로스페이스,-0.3,Negative,Low,Short-term,Fact,"시장 하락, 개별 종목",Watch,"전반적인 시장 상승에도 불구하고, 한화에어로스페이스 주가 하락은 단기적인 관점에서 관찰 필요."
127120,제이에스링크,"HLB파나진, ADC 넘어 'AOC' 신약 출사표… PNA 원천기술로 승부수",2026-03-17 15:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437517,"지배 구조 이슈가 있는 제이에스링크와 임상 시험 수탁 기관(CRO)인 디티앤씨알오, 우정바이오는 수급 악화로 인해 하락폭이 컸다. 금융투자 업계는 생명과학 도구 업종이 바이오 산업 내에서 가장 확실한 실적주로... ",0.7,제이에스링크,-0.3,Negative,Medium,Short-term,Fact,"수급, 지배 구조",Watch,지배 구조 이슈와 수급 악화로 인한 하락 가능성 존재.
127120,제이에스링크,"의료AI 관련주, '웃음꽃' 파로스아이바이오·셀바스AI·아크릴... '한숨'...",2026-03-17 00:10,http://www.finomy.com/news/articleView.html?idxno=251493,"하지만 인성정보, 신테카바이오, 드림씨아이에스, 노을, 이지케어텍, 랩지노믹스, 딥노이드, 제이에스링크, 모아데이타, 온코크로스, 시선AI, 뉴로핏, 메디아나, 뷰노, 비스토스 등은 하락했다. AI 기반 혁신... ",0.7,제이에스링크,-0.3,Negative,Low,Short-term,Fact,"AI, 의료AI",Watch,"의료 AI 관련주의 전반적인 하락세에 대한 언급으로, 제이에스링크에 대한 단기적 부정적 영향이 예상되지만, 영향 강도는 낮음."
127120,제이에스링크,"음성합성 점유율 1위의 저력…셀바스AI, 의료·교육 현장 파고든다",2026-03-16 09:58,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437012,유전체 분석에 AI를 접목한 엔젠바이오와 파이프라인 최적화 기술을 보유한 제이에스링크는 정밀 의료 시장 성장의 수혜를 입고 있다. 비대면 진료 관련 인프라를 보유한 토마토시스템과 현장 진단 플랫폼 노을은 기술... ,0.7,제이에스링크,0.0,Neutral,Medium,Mid-term,Fact,"AI, 정밀 의료",Watch,제이에스링크가 정밀 의료 시장 성장 수혜를 받을 수 있다는 내용으로 중립적이다.
420770,기가비스,"글로벌 반도체 거인들이 줄 섰다… 한미반도체, AI 열풍 타고 '제2 전성...",2026-03-17 14:32,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437479,"반도체 식각 및 세정 장비의 에이치엠넥스와 아이에스티이, 기판 검사 장비의 기가비스와 고영 역시 높은 기술적 진입 장벽을 바탕으로 견조한 매수세를 확인했다. 네패스아크와 유니테스트, 제이티 등 테스트 전문... ",0.7,기가비스,0.3,Positive,Medium,Mid-term,Fact,"반도체, 기판 검사 장비",Watch,"기가비스의 기판 검사 장비 기술력이 견조한 매수세를 보이는 점은 긍정적이나, 전반적인 시장 상황을 고려하여 관망 필요."
