ticker,name,title,pub_date,link,description,score,target_stock,sentiment_score,sentiment_label,impact_intensity,time_horizon,news_type,key_drivers,trading_signal,reason
090710,휴림로봇,"피지컬 AI·휴머노이드 로봇 관련주, '웃음꽃' 나인테크·유니테크노·M...",2026-02-24 18:20,http://www.finomy.com/news/articleView.html?idxno=250209,"LG전자(클로이드 홈로봇), 현대차·두산로보틱스, 삼성SDS·휴림로봇이 부품부터 플랫폼까지 풀스택 경쟁력을 강화 중이다. 피지컬 AI 시장은 2020년 50억달러에서 2030년 643억달러로 13배 확대, 2050년 휴머노이드 단독... ",0.7,휴림로봇,0.3,Positive,Medium,Long-term,Fact,"피지컬 AI, 휴머노이드 로봇",Watch,휴림로봇이 피지컬 AI 및 휴머노이드 로봇 시장 성장과 함께 장기적으로 긍정적인 영향을 받을 수 있음
090710,휴림로봇,"의료AI 관련주, '으쓱으쓱 어깨춤' 모아데이타·젠큐릭스·셀바스헬스케...",2026-02-24 18:16,http://www.finomy.com/news/articleView.html?idxno=250206,"소니드는 사물인터넷(IoT) 종합 솔루션과 자율주행로봇 시스템을 접목해 스마트물류 사업을 고도화하고, 휴림로봇의 산업용 로봇기술 노하우 및 시스템 솔루션과 접목시켜 차별화 전략을 추진하고 있다. 소니드는... ",0.7,휴림로봇,0.3,Positive,Medium,Mid-term,Fact,"자율주행로봇, 스마트물류, 산업용 로봇",Watch,"소니드와의 협력을 통한 스마트물류 사업 고도화 추진은 중장기적으로 긍정적이지만, 즉각적인 주가 상승을 기대하기는 어렵다."
090710,휴림로봇,"[오늘의 주목주] '소액주주 보호 명문화' 고려아연 8%대 상승, 코스닥 현...",2026-02-24 17:52,https://www.businesspost.co.kr/BP?command=article_view&num=431019,레인보우로보틱스(4.89%) 에스피지(2.71%) 유진로봇(3.64%) 휴림로봇(3.19%) 로보티즈(1.65%) 로보스타(1.05%)도 상승했다. 이날 코스닥 시가총액 상위 30개 종목 주가는 평균 1.13% 상승했다. 20개 종목 주가가 상승했고 9개... ,0.7,휴림로봇,0.3,약간 긍정적,Low,Short-term,Fact,로봇,Watch,로봇 관련주 전반적인 상승 흐름에 대한 소식으로 휴림로봇에 미치는 영향은 제한적.
45226K,한화갤러리아우,[상대강도과열 종목] SKAI·비츠로시스 '앗~뜨거' …단기 과열 신호 확산,2026-02-24 16:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431889,"한진칼, KBI메탈, 제일파마홀딩스, 한화갤러리아, 와이솔, 누리플렉스, 파두, 텔코웨어, 빛샘전자 등이 RSI 80%를 상회했다. 건설·에너지·전기전자 업종에서는 SGC에너지, 태영건설, 매일홀딩스, 삼화콘덴서... ",0.7,한화갤러리아우,0.0,Neutral,Low,Short-term,Fact,,Watch,"상대 강도 과열 종목에 포함되었으나, 개별 종목에 대한 직접적인 언급이 없어 중립적인 관점에서 지켜볼 필요가 있음"
45226K,한화갤러리아우,"거래소, SGC에너지·다원넥스뷰 투자경고종목 지정",2026-02-23 08:04,https://www.pointdaily.co.kr/news/articleView.html?idxno=293782,"동아엘텍, 한화갤러리아우, 현대무벡스, 휴림로봇, 삼미금속, 아모센스, 유디엠텍, 인콘,     한스바이오메드, 삼표시멘트, 네오티스 등 32종목이다. 투자경고종목 제도는 주가가 5일간 60% 이상 오르는 등 단기 급등하는... ",0.7,한화갤러리아우,-0.3,Negative,Medium,Short-term,Fact,"Investment Warning, Volatility",Watch,투자 경고 종목 지정 가능성으로 단기적 변동성 확대 예상
45226K,한화갤러리아우,[상대강도과열 종목] 흥국화재 다원넥스뷰 퍼스텍 SK증권 '펄펄 끓네',2026-02-20 16:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=430944,"이어 다원넥스뷰, 퍼스텍, 한화손해보험, TBH글로벌, SK증권, 동양생명, 우리기술, 대성하이텍, SG&G, 한화갤러리아 등도 급등 대열에 합류했다. 전력·원전·에너지 관련주와 함께 한전산업, 애경산업, 큐라클... ",0.7,한화갤러리아우,0.0,Neutral,Low,Short-term,Rumor,,Watch,상대강도 과열 종목 언급으로 인한 일시적 주가 변동 가능성 존재
180400,DXVX,장남 손잡은 신동국… ‘한 방에 지배력 30%’ 권력지도 재편,2026-02-24 16:51,https://thetracker.co.kr/View.aspx?No=3982958,코리는 또 임 회장이 최대주주인 DXVX 지분 7.4%도 보유 중이다. 임종윤(54) 코리그룹 회장은 한미약품 사장... 개인기업 DXVX가 보유 중이던 한미사이언스 지분 4.13%를 1300억원에 장외매도해 주목을 끈 바 있다. 이때 이... ,0.7,DXVX,0.0,Neutral,Medium,Short-term,Disclosure,"경영권 승계, 지분 변동",Watch,경영권 승계 관련 지분 변동으로 단기적인 주가 변동 가능성이 있으나 중립적 영향으로 판단됨.
180400,DXVX,"릴리도 반한 'GalNAc' 기술…올릭스, 비만치료제 임상 2상 순항",2026-02-24 13:02,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431756,"대화제약과 DXVX, 라파스가 소폭 하락 중이며 삼천당제약은 0.81% 하락한 61만 1000원을 기록하고 있다. 펩트론, 신신제약, 한미약품, 제넥신, HK이노엔도 조정세를 보인다. 고바이오랩과 HLB펩, 케어젠이 하락 중이며... ",0.7,DXVX,-0.2,Slightly Negative,Low,Short-term,Fact,"Pharmaceutical, Clinical Trial",Watch,"DXVX 주가가 소폭 하락하고 있으며, 전반적인 제약/바이오 섹터의 조정세가 나타나고 있음. 비만치료제 임상 2상 순항은 긍정적이지만, 현재 주가에는 미미한 영향을 주는 것으로 보임."
180400,DXVX,대웅제약의 야망 '1품 1조'… K-신약으로 글로벌 심장 뚫는다,2026-02-23 14:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431405,"의약품 유통 플랫폼 블루엠텍과 대형 화학사 LG화학, 정밀 의학 전문 DXVX가 내림세를 보이고 있으며, HLB펩과 HLB제약, 종근당도 소폭 하락세를 나타낸다. 최근 급등했던 삼천당제약은 차익 실현 매물이 쏟아지며 4.8% 넘게... ",0.7,DXVX,-0.2,Negative,Low,Short-term,Fact,"의약품 유통, 내림세",Watch,DXVX 주가가 하락세를 보이고 있어 단기적으로 관망이 필요함
003160,디아이,"글로벌 자동차사도 러브콜... KEC, 전장용 반도체 비중 확대로 제2의 도...",2026-02-24 18:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431925,"세정 및 코팅 전문 코미코와 클린룸 설비의 한양이엔지, 핸들러 전문 테크윙, 소재 강자 이엔에프테크놀로지, 마이크로컨트롤러 전문 어보브반도체, 검사 장비의 디아이도 상승 마감했다. 로봇 암 전문 라온로보틱스와... ",0.7,디아이,0.0,Neutral,Low,Short-term,Fact,반도체 검사장비,Watch,기사에서 디아이가 상승 마감했다는 정보 외에 구체적인 투자 판단을 내릴 근거가 부족함
003160,디아이,"블랙올 AI, ‘디지털 영생 AI’·기업용 데이터 온톨로지 AI ‘디아이’...",2026-02-24 16:45,https://n.news.naver.com/mnews/article/117/0004038216?sid=105,AI ‘디아이(The Eye)’와 시니어 종합의료 플랫폼 ‘닥터이모(Dr.Imo)’에 적용되는 세계 최초 ‘디지털 영생 AI’ 기술을 동시에 공개하며 AI 사업 포트폴리오를 확대한다. ‘디아이’는 기업의 업무·재무 데이터와... ,0.7,디아이,0.3,약간 긍정적,Medium,Short-term,Expectation,"AI, 데이터 온톨로지, 디지털 영생",Watch,"AI 기술 적용 확대로 인한 기대감이 있지만, 구체적인 실적 영향은 불확실함"
003160,디아이,[데이터 뉴스룸] 유통업체 50곳 재고자산 증가했는데 매출은 감소…재고...,2026-02-24 13:45,https://www.greened.kr/news/articleView.html?idxno=337242,롯데쇼핑과 이마트를 제외하고 ▲GS리테일(755억 원) ▲CJ프레시웨이(528억 원) ▲디아이동일(419억 원)... 최근 1년 새 재고자산 증가율로 보면 롯데쇼핑 다음으로 '디아이동일'이 높은 것으로 파악됐다. 이 회사의... ,0.7,디아이,-0.3,약간 부정적,Medium,Short-term,Fact,"재고, 유통",Watch,디아이의 재고 자산 증가율이 높아 단기적으로 주가에 부정적인 영향을 줄 수 있음
101490,에스앤에스텍,'몸값-체력' 괴리…매출·이익 증가율은 10% 안팎,2026-02-23 17:59,https://n.news.naver.com/mnews/article/015/0005254080?sid=101,한미반도체는 차세대 패키징 장비 공장을 지을 계획이다. 극자외선(EUV) 노광 공정 핵심 부품인 블랭크마스크 분야 세계 3대 업체인 에스앤에스텍은 지난해 1000억원을 투자해 EUV 전용 생산라인을 구축했다.,0.9,에스앤에스텍,0.2,Slightly Positive,Medium,Mid-term,Fact,"EUV, 블랭크마스크",Watch,"EUV 블랭크마스크 생산라인 구축 투자는 긍정적이나, 매출 및 이익 증가율이 낮은 점을 고려하여 관망 필요."
101490,에스앤에스텍,‘금융·원전·반도체’ K증시 이끈다…신고가 속출 랠리 [매경 자이앤...,2026-02-20 17:38,https://n.news.naver.com/mnews/article/009/0005639572?sid=101,"삼성전기 역시 4423억원의 거래대금을 기록하며 역사적 고점을 새로 썼고, 두산, 에스앤에스텍, 씨엠티엑스 등 관련 종목들도 신고가 대열에 합류했다. 전력설비와 조선·에너지 관련 종목들도 시장의 주목을 받았다.... ",0.9,에스앤에스텍,0.6,Positive,Medium,Short-term,Fact,반도체,Watch,"신고가 경신 소식은 긍정적이지만, 시장 전반의 랠리 분위기와 함께 봐야 함"
101490,에스앤에스텍,"글로벌 자동차사도 러브콜... KEC, 전장용 반도체 비중 확대로 제2의 도...",2026-02-24 18:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=431925,"그 외에도 시지트로닉스, 동진쎄미켐, 월덱스, 원익IPS, 와이씨, 아이에스티이, ISC, 에스티아이, 티이엠씨씨엔에스, 뉴파워프라즈마, 아이텍, 사피엔반도체, 에스앤에스텍, 지오엘리먼트, 제이티, 위드텍, 제이아이테크... ",0.7,에스앤에스텍,0.0,Neutral,Low,Short-term,Rumor,반도체,Watch,"기사 내용에 에스앤에스텍이 언급되었으나, 직접적인 연관성이 낮아 중립적인 관점에서 지켜볼 필요가 있음"
005440,현대지에프홀딩스,[오늘의 코스피 · 2월 24일] 금일 상승주 TOP 10…1위 에이프로젠,2026-02-24 21:16,http://www.newsbrite.net/news/articleView.html?idxno=196582,"현대지에프홀딩스(005440)는 +20.19% 상승하여 18,750원이다. ▲상위 종목 지표(출처: 한국거래소) ©뉴스브라이트 순위 종목명 현재가 전일비 등락률 거래량 PER ROE ▲상위 종목 지표(출처: 한국거래소)... ",0.7,현대지에프홀딩스,0.6,Positive,Medium,Short-term,Fact,상승,Watch,"현대지에프홀딩스가 금일 코스피에서 높은 상승률을 기록하여 단기적으로 긍정적인 영향을 줄 수 있지만, 추이를 지켜볼 필요가 있음."
