ticker,name,title,pub_date,link,description,score
049800,우진플라임,"""영국 글로벌 기업이 먼저 찾았다""… 에쎈테크, 친환경 밸브로 세계 시...",2026-03-20 15:42,https://www.pinpointnews.co.kr/news/articleView.html?idxno=438618,우진플라임과 로봇 감속기 강자인 우림피티에스가 상승 마감했다. 이어 건설기계 대형주 두산밥캣이 오름세를 보였다. 공작기계 전문 화천기공 역시 상승세를 나타내며 장을 종료했다. 공작기계 유통 및 로봇 자동화... ,0.7
049800,우진플라임,한국정밀기계 주가 파죽지세... 공작기계 시장 회복 및 기술 경쟁력 부...,2026-03-19 19:16,https://www.pinpointnews.co.kr/news/articleView.html?idxno=438335,"사출 성형기 전문 우진플라임과 흥국은 보합으로 장을 마쳤다. 반면 기술적 반등 뒤 매물이 출회된 하이록코리아와 스맥, 반도체 부품 전문 아스플로는 소폭 하락했다. 관이음쇠 전문 비엠티와 건설중장비 부품사... ",0.7
049800,우진플라임,현대로템·레인보우로보틱스 추격…기계업종 '3강 구도',2026-03-19 07:22,https://www.pinpointnews.co.kr/news/articleView.html?idxno=437996,"넥스턴앤롤코리아, 우진플라임, 이엔플러스, 디와이피엔에프, 신진에스엠, 에쎈테크, 부스타, 아세아텍, 에이치케이, 동일금속, 아스플로, 프리엠스, 티에스넥스젠 등이 포함됐다. 한국기업평판연구소 구창환 소장은... ",0.7
009290,광동제약,“경영 불확실성 증폭에”…대표이사 재선임하고 신사업 추가,2026-03-20 07:04,https://www.sedaily.com/article/20021739?ref=naver,26일에는 SK바이오팜 ·JW중외제약·한독·대웅제약·종근당·GC녹십자·동아쏘시오홀딩스·동화약품·광동제약·대원제약·일동제약 등이 일제히 주총을 연다. 한미약품과 보령 등이 31일에 주총을 열어 3월 말까지 업계... ,0.85
009290,광동제약,제약·바이오 주총시즌 개막…약가·공급망 불확실성 속 '경영 안정' 무...,2026-03-15 14:03,https://www.mt.co.kr/thebio/2026/03/16/2026031512455454947,"동화약품, 광동제약, 대원제약, 일동제약(이상 26일) 그리고 한미약품, 보령(31일) 등 이달 말까지 제약·바이오 주총 시즌이 이어진다. 올해 주총 시즌의 관전 포인트 중 하나는 '대표 재선임'이다. 가장 먼저 주총을 여는... ",0.85
009290,광동제약,상법 다음은 주가 누르기 방지법…오너 일색 제약·바이오 '고심',2026-03-17 07:15,https://www.news1.kr/bio/pharmaceutical-bio/6103202,"중견사로 꼽히는 광동제약도 PBR이 0.65배에 그쳤다. PBR이 낮다는 것 자체가 고의로 주가를 억누른다고 단정하는 건 불가능하다. 제약 바이오 업계 특성상 시장의 흐름에 예민하게 반응하는 데다, 현금 흐름도 일정치... ",0.8
289080,SV인베스트먼트,역사적인 BTS광화문 공연...전 세계 '아미' 총집결,2026-03-21 21:00,https://www.ytn.co.kr/_ln/0106_202603212100521323,첫 혼성 아이돌이 여러 가지 불미스러운 일로 실패하고 나서 남자 아이돌을 만들어야겠다고 생각해서 곳곳에 수소문을 해서 SV인베스트먼트라는 곳에서 20억 정도 투자를 받아서 시작을 했는데 그 역시 오늘날의 규모로... ,0.7
289080,SV인베스트먼트,"코로나19·진단·치료제·백신개발 관련주, '웃음' 나노엔텍·샤페론·케...",2026-03-20 18:06,http://www.finomy.com/news/articleView.html?idxno=251786,"SV인베스트먼트는 2018년 코스닥시장에 상장한 벤처캐피탈 기업이다. 연기금, 금융기관 등으로부터 투자재원을 조달하여 성장성 높은 중소벤처기업을 발굴·평가하고, 전략·영업·재무 등 경영활동을 적극 지원하여... ",0.7
289080,SV인베스트먼트,"[더벨][LP Radar] 경찰공제회 VC 출자사업, K2인베·우리벤처·SBVA 선정",2026-03-20 07:02,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202603191051248720108452,"이 가운데 SBVA, K2인베스트먼트파트너스, 우리벤처파트너스, SV인베스트먼트, KB인베스트먼트, 키움인베스트먼트 등이 숏리스트에 포함됐으며 이 가운데 3곳이 낙점됐다. 경찰공제회는 이번 출자를 통해 총... ",0.7
006800,미래에셋증권,나 홀로 K바이오 한계...“글로벌 거인에 얹혀라” 주장 ‘이 남자’,2026-03-21 13:01,https://www.mk.co.kr/article/11993573,"김충현 미래에셋증권 애널리스트다. 그는 “제품 개발 단계부터 막강한 글로벌 유통망을 가진 파트너를 미리 확보하면, 기업은 판매 부진에 대한 불안을 덜고 본연의 역량인 제품 연구개발에만 온전히 집중할 수 있다”... ",0.9
